2025-03-03 10:13:08.181 [SpringApplicationShutdownHook] INFO  c.a.c.n.r.NacosServiceRegistry - [deregister,114] - De-registration finished.
2025-03-03 14:52:13.601 [main] INFO  o.s.c.b.c.PropertySourceBootstrapConfiguration - [initialize,109] - Located property source: [BootstrapPropertySource {name='bootstrapProperties-pcmis-security.yml,pcmis'}, BootstrapPropertySource {name='bootstrapProperties-pcmis-security,pcmis'}, BootstrapPropertySource {name='bootstrapProperties-pcmis-security.yaml,pcmis'}]
2025-03-03 14:52:13.612 [main] INFO  c.l.s.SecurityApplication - [logStartupProfileInfo,640] - No active profile set, falling back to 1 default profile: "default"
2025-03-03 14:52:14.463 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - [multipleStoresDetected,262] - Multiple Spring Data modules found, entering strict repository configuration mode!
2025-03-03 14:52:14.467 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - [registerRepositoriesIn,132] - Bootstrapping Spring Data Redis repositories in DEFAULT mode.
2025-03-03 14:52:14.495 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - [registerRepositoriesIn,201] - Finished Spring Data repository scanning in 13 ms. Found 0 Redis repository interfaces.
2025-03-03 14:52:14.743 [main] INFO  o.s.c.c.s.GenericScope - [setSerializationId,283] - BeanFactory id=125b05c9-8aa8-3ca2-b8b7-10e49f8e43b3
2025-03-03 14:52:15.164 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - [postProcessAfterInitialization,376] - Bean 'org.springframework.cloud.commons.config.CommonsConfigAutoConfiguration' of type [org.springframework.cloud.commons.config.CommonsConfigAutoConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2025-03-03 14:52:15.168 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - [postProcessAfterInitialization,376] - Bean 'org.springframework.cloud.client.loadbalancer.LoadBalancerDefaultMappingsProviderAutoConfiguration' of type [org.springframework.cloud.client.loadbalancer.LoadBalancerDefaultMappingsProviderAutoConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2025-03-03 14:52:15.169 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - [postProcessAfterInitialization,376] - Bean 'loadBalancerClientsDefaultsMappingsProvider' of type [org.springframework.cloud.client.loadbalancer.LoadBalancerDefaultMappingsProviderAutoConfiguration$$Lambda$599/0x0000000801077320] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
